review_id,location,review_text_clean,aspect,sentiment,polarity,confidence,aspect_sentences
REV_003806,Ravana Ella Falls,"i would recommend going to diyaluma falls instead of you can, it is much more impressive that this. but it is still very good but just busy",transport,positive,0.505,0.505,['but it is still very good but just busy']
REV_003806,Ravana Ella Falls,"i would recommend going to diyaluma falls instead of you can, it is much more impressive that this. but it is still very good but just busy",crowd,positive,0.505,0.505,['but it is still very good but just busy']
REV_003807,Ravana Ella Falls,"amazing fall, coming from the rock which is again a great history of ravana, good place to visit to explore",food,positive,0.7,0.7,"['amazing fall, coming from the rock which is again a great history of ravana, good place to visit to explore']"
REV_003807,Ravana Ella Falls,"amazing fall, coming from the rock which is again a great history of ravana, good place to visit to explore",amenities,positive,0.7,0.7,"['amazing fall, coming from the rock which is again a great history of ravana, good place to visit to explore']"
REV_003808,Ravana Ella Falls,this was a nice quick stop on our way out of ella. take a bunch of pictures and then can head out. beautiful waterfall!!,view,positive,1.0,1.0,['beautiful waterfall!']
REV_003809,Ravana Ella Falls,awesome! a lot of water due to monsoon weather well worth the drive not just for the waterfall but for the amazing and dramatic surrounding landscape,food,neutral,0.085,0.085,['a lot of water due to monsoon weather well worth the drive not just for the waterfall but for the amazing and dramatic surrounding landscape']
REV_003809,Ravana Ella Falls,awesome! a lot of water due to monsoon weather well worth the drive not just for the waterfall but for the amazing and dramatic surrounding landscape,value,neutral,0.085,0.085,['a lot of water due to monsoon weather well worth the drive not just for the waterfall but for the amazing and dramatic surrounding landscape']
REV_003809,Ravana Ella Falls,awesome! a lot of water due to monsoon weather well worth the drive not just for the waterfall but for the amazing and dramatic surrounding landscape,view,neutral,0.085,0.085,['a lot of water due to monsoon weather well worth the drive not just for the waterfall but for the amazing and dramatic surrounding landscape']
REV_003810,Ravana Ella Falls,the waterfall is beautiful. some locals are going for a shower there. and there is full of monkeys around it. children were thrilled.,amenities,neutral,0.0,0.0,['some locals are going for a shower there.']
REV_003810,Ravana Ella Falls,the waterfall is beautiful. some locals are going for a shower there. and there is full of monkeys around it. children were thrilled.,view,positive,0.85,0.85,['the waterfall is beautiful.']
REV_003811,Ravana Ella Falls,must see when you are inat ella or passing. nice big waterfalfountain with overview point and restaurants,food,positive,0.3,0.3,['nice big waterfalfountain with overview point and restaurants']
REV_003811,Ravana Ella Falls,must see when you are inat ella or passing. nice big waterfalfountain with overview point and restaurants,view,positive,0.3,0.3,['nice big waterfalfountain with overview point and restaurants']
REV_003812,Ravana Ella Falls,"nothing much. if you are an avid photographer perhaps you may take very nice and beautiful photos. as for myself, just some snaps and thats it. just another waterfall.",view,positive,0.627,0.627,['if you are an avid photographer perhaps you may take very nice and beautiful photos.']
REV_003813,Ravana Ella Falls,worth visiting. 15 min drive from ella city centre. the most popular tourist attraction very close to ella city centre. u only need max 30 minutes to admire and take photos. you can do easy climb to few metres,location,positive,0.433,0.433,"['15 min drive from ella city centre.', 'the most popular tourist attraction very close to ella city centre.']"
REV_003813,Ravana Ella Falls,worth visiting. 15 min drive from ella city centre. the most popular tourist attraction very close to ella city centre. u only need max 30 minutes to admire and take photos. you can do easy climb to few metres,value,positive,0.3,0.3,['worth visiting.']
REV_003813,Ravana Ella Falls,worth visiting. 15 min drive from ella city centre. the most popular tourist attraction very close to ella city centre. u only need max 30 minutes to admire and take photos. you can do easy climb to few metres,amenities,positive,0.433,0.433,['the most popular tourist attraction very close to ella city centre.']
REV_003813,Ravana Ella Falls,worth visiting. 15 min drive from ella city centre. the most popular tourist attraction very close to ella city centre. u only need max 30 minutes to admire and take photos. you can do easy climb to few metres,crowd,positive,0.433,0.433,['the most popular tourist attraction very close to ella city centre.']
REV_003814,Ravana Ella Falls,"a quick stop at this place on the way to south beaches from ella. right in the road. big cascading waterfall, but pretty average one with nothing special or extraordinary. good for a stopover and photo opportunity.",location,positive,0.333,0.333,['a quick stop at this place on the way to south beaches from ella.']
REV_003814,Ravana Ella Falls,"a quick stop at this place on the way to south beaches from ella. right in the road. big cascading waterfall, but pretty average one with nothing special or extraordinary. good for a stopover and photo opportunity.",amenities,positive,0.333,0.333,['a quick stop at this place on the way to south beaches from ella.']
REV_003815,Ravana Ella Falls,"more rainfall required to see the waterfall in all its cascading glory. it was still impressive and a nice view. our bus was lucky to be allowed navigate the major land-slide between the falls and ella, the road was being closed as we drove through on the 251019.",location,neutral,0.099,0.099,"['our bus was lucky to be allowed navigate the major land-slide between the falls and ella, the road was being closed as we drove through on the 251019.']"
REV_003815,Ravana Ella Falls,"more rainfall required to see the waterfall in all its cascading glory. it was still impressive and a nice view. our bus was lucky to be allowed navigate the major land-slide between the falls and ella, the road was being closed as we drove through on the 251019.",view,positive,0.8,0.8,['it was still impressive and a nice view.']
REV_003815,Ravana Ella Falls,"more rainfall required to see the waterfall in all its cascading glory. it was still impressive and a nice view. our bus was lucky to be allowed navigate the major land-slide between the falls and ella, the road was being closed as we drove through on the 251019.",transport,neutral,0.099,0.099,"['our bus was lucky to be allowed navigate the major land-slide between the falls and ella, the road was being closed as we drove through on the 251019.']"
REV_003816,Ravana Ella Falls,"a good size waterfall, but not much water flowing when we were there. its right beside the road so no long walks. would have been nice to have a dip in one of the rock pools but didnt have time. try the freshly cooked corn whilst there.",amenities,positive,0.6,0.6,['would have been nice to have a dip in one of the rock pools but didnt have time.']
REV_003817,Ravana Ella Falls,"it is like 10-15 mins drive from ella town. there are public buses passing by the waterfall or one can easily get a tuk-tuk lkr 1000 as of oct 2019 for back forth ride from ella town. this 82ft height waterfall is sri lankas one of the famous beautiful waterfalls. it is easily accessible by road and a perfect stop for photos. rocks are slippery,so be extra careful if you think of climbing on rocks at the waterfall.. there is a safe viewing deck and no entrance chargers here.",service,positive,0.133,0.133,"['rocks are slippery,so be extra careful if you think of climbing on rocks at the waterfall.. there is a safe viewing deck and no entrance chargers here.']"
REV_003817,Ravana Ella Falls,"it is like 10-15 mins drive from ella town. there are public buses passing by the waterfall or one can easily get a tuk-tuk lkr 1000 as of oct 2019 for back forth ride from ella town. this 82ft height waterfall is sri lankas one of the famous beautiful waterfalls. it is easily accessible by road and a perfect stop for photos. rocks are slippery,so be extra careful if you think of climbing on rocks at the waterfall.. there is a safe viewing deck and no entrance chargers here.",location,positive,0.688,0.688,['it is easily accessible by road and a perfect stop for photos.']
REV_003817,Ravana Ella Falls,"it is like 10-15 mins drive from ella town. there are public buses passing by the waterfall or one can easily get a tuk-tuk lkr 1000 as of oct 2019 for back forth ride from ella town. this 82ft height waterfall is sri lankas one of the famous beautiful waterfalls. it is easily accessible by road and a perfect stop for photos. rocks are slippery,so be extra careful if you think of climbing on rocks at the waterfall.. there is a safe viewing deck and no entrance chargers here.",value,positive,0.133,0.133,"['rocks are slippery,so be extra careful if you think of climbing on rocks at the waterfall.. there is a safe viewing deck and no entrance chargers here.']"
REV_003817,Ravana Ella Falls,"it is like 10-15 mins drive from ella town. there are public buses passing by the waterfall or one can easily get a tuk-tuk lkr 1000 as of oct 2019 for back forth ride from ella town. this 82ft height waterfall is sri lankas one of the famous beautiful waterfalls. it is easily accessible by road and a perfect stop for photos. rocks are slippery,so be extra careful if you think of climbing on rocks at the waterfall.. there is a safe viewing deck and no entrance chargers here.",amenities,positive,0.362,0.362,"['there are public buses passing by the waterfall or one can easily get a tuk-tuk lkr 1000 as of oct 2019 for back forth ride from ella town.', 'it is easily accessible by road and a perfect stop for photos.']"
REV_003817,Ravana Ella Falls,"it is like 10-15 mins drive from ella town. there are public buses passing by the waterfall or one can easily get a tuk-tuk lkr 1000 as of oct 2019 for back forth ride from ella town. this 82ft height waterfall is sri lankas one of the famous beautiful waterfalls. it is easily accessible by road and a perfect stop for photos. rocks are slippery,so be extra careful if you think of climbing on rocks at the waterfall.. there is a safe viewing deck and no entrance chargers here.",view,positive,0.35,0.35,"['this 82ft height waterfall is sri lankas one of the famous beautiful waterfalls.', 'rocks are slippery,so be extra careful if you think of climbing on rocks at the waterfall.. there is a safe viewing deck and no entrance chargers here.']"
REV_003817,Ravana Ella Falls,"it is like 10-15 mins drive from ella town. there are public buses passing by the waterfall or one can easily get a tuk-tuk lkr 1000 as of oct 2019 for back forth ride from ella town. this 82ft height waterfall is sri lankas one of the famous beautiful waterfalls. it is easily accessible by road and a perfect stop for photos. rocks are slippery,so be extra careful if you think of climbing on rocks at the waterfall.. there is a safe viewing deck and no entrance chargers here.",transport,positive,0.139,0.139,"['there are public buses passing by the waterfall or one can easily get a tuk-tuk lkr 1000 as of oct 2019 for back forth ride from ella town.', 'rocks are slippery,so be extra careful if you think of climbing on rocks at the waterfall.. there is a safe viewing deck and no entrance chargers here.']"
REV_003817,Ravana Ella Falls,"it is like 10-15 mins drive from ella town. there are public buses passing by the waterfall or one can easily get a tuk-tuk lkr 1000 as of oct 2019 for back forth ride from ella town. this 82ft height waterfall is sri lankas one of the famous beautiful waterfalls. it is easily accessible by road and a perfect stop for photos. rocks are slippery,so be extra careful if you think of climbing on rocks at the waterfall.. there is a safe viewing deck and no entrance chargers here.",safety,positive,0.133,0.133,"['rocks are slippery,so be extra careful if you think of climbing on rocks at the waterfall.. there is a safe viewing deck and no entrance chargers here.']"
REV_003818,Ravana Ella Falls,wait for the train to go across the bridge usually 830am afterwards you can walk along the track!,amenities,negative,-0.312,0.312,['wait for the train to go across the bridge usually 830am afterwards you can walk along the track!']
REV_003818,Ravana Ella Falls,wait for the train to go across the bridge usually 830am afterwards you can walk along the track!,transport,negative,-0.312,0.312,['wait for the train to go across the bridge usually 830am afterwards you can walk along the track!']
REV_003819,Ravana Ella Falls,came across these on the way back to our guest house. they are a very popular spot - you can swim here but you are not allowed to jump off the rocks. there wasnt a huge amount of water coming down but you could see where it flows when there has been rain.,amenities,neutral,0.0,0.0,['came across these on the way back to our guest house.']
REV_003820,Ravana Ella Falls,a small little waterfall which is actually quite grand with the activities all around it. roadside stalls selling fruits and different foodstuff. need to thread carefully as traffic is pretty heavy with everyone passing by stopping and trying to get a photo. quite refreshing if you can spend a little time to sit by the rocks to enjoy the surrounding,food,neutral,0.0,0.0,['roadside stalls selling fruits and different foodstuff.']
REV_003820,Ravana Ella Falls,a small little waterfall which is actually quite grand with the activities all around it. roadside stalls selling fruits and different foodstuff. need to thread carefully as traffic is pretty heavy with everyone passing by stopping and trying to get a photo. quite refreshing if you can spend a little time to sit by the rocks to enjoy the surrounding,service,neutral,-0.017,0.017,['need to thread carefully as traffic is pretty heavy with everyone passing by stopping and trying to get a photo.']
REV_003820,Ravana Ella Falls,a small little waterfall which is actually quite grand with the activities all around it. roadside stalls selling fruits and different foodstuff. need to thread carefully as traffic is pretty heavy with everyone passing by stopping and trying to get a photo. quite refreshing if you can spend a little time to sit by the rocks to enjoy the surrounding,amenities,neutral,0.016,0.016,['a small little waterfall which is actually quite grand with the activities all around it.']
REV_003820,Ravana Ella Falls,a small little waterfall which is actually quite grand with the activities all around it. roadside stalls selling fruits and different foodstuff. need to thread carefully as traffic is pretty heavy with everyone passing by stopping and trying to get a photo. quite refreshing if you can spend a little time to sit by the rocks to enjoy the surrounding,transport,neutral,-0.017,0.017,['need to thread carefully as traffic is pretty heavy with everyone passing by stopping and trying to get a photo.']
REV_003821,Ravana Ella Falls,this falls can be viewed for persons wheelchair bound. this is suitable for all ages. we were super lucky to visit these falls after an evening of rain. this meant the falls were banging. on this day no swimming was allowed in the falls.,view,neutral,0.0,0.0,['this falls can be viewed for persons wheelchair bound.']
REV_003822,Ravana Ella Falls,"our tour coach made a brief stop here in passing by on the main road. certainly worth a photo opportunity, but not the most spectacular of waterfalls. nonetheless, very popular with many bathers and tourists. usual array of nearby shops etc.",location,negative,-0.25,0.25,['usual array of nearby shops etc.']
REV_003822,Ravana Ella Falls,"our tour coach made a brief stop here in passing by on the main road. certainly worth a photo opportunity, but not the most spectacular of waterfalls. nonetheless, very popular with many bathers and tourists. usual array of nearby shops etc.",value,positive,0.467,0.467,"['certainly worth a photo opportunity, but not the most spectacular of waterfalls.']"
REV_003822,Ravana Ella Falls,"our tour coach made a brief stop here in passing by on the main road. certainly worth a photo opportunity, but not the most spectacular of waterfalls. nonetheless, very popular with many bathers and tourists. usual array of nearby shops etc.",amenities,positive,0.407,0.407,"['our tour coach made a brief stop here in passing by on the main road.', 'certainly worth a photo opportunity, but not the most spectacular of waterfalls.', 'nonetheless, very popular with many bathers and tourists.']"
REV_003822,Ravana Ella Falls,"our tour coach made a brief stop here in passing by on the main road. certainly worth a photo opportunity, but not the most spectacular of waterfalls. nonetheless, very popular with many bathers and tourists. usual array of nearby shops etc.",crowd,positive,0.64,0.64,"['nonetheless, very popular with many bathers and tourists.']"
REV_003823,Ravana Ella Falls,on your way from ella to yala can you not miss this falls. it is at the side of the mainroad. the falls are not spectacular but nice enough to stop for.,amenities,neutral,0.1,0.1,['the falls are not spectacular but nice enough to stop for.']
REV_003824,Ravana Ella Falls,stunning waterfall at the side of the main road. need transport to get here. can be crowded but you can get decent photos. worth a visit.,value,positive,0.3,0.3,['worth a visit.']
REV_003824,Ravana Ella Falls,stunning waterfall at the side of the main road. need transport to get here. can be crowded but you can get decent photos. worth a visit.,view,positive,0.333,0.333,['stunning waterfall at the side of the main road.']
REV_003824,Ravana Ella Falls,stunning waterfall at the side of the main road. need transport to get here. can be crowded but you can get decent photos. worth a visit.,transport,neutral,0.0,0.0,['need transport to get here.']
REV_003824,Ravana Ella Falls,stunning waterfall at the side of the main road. need transport to get here. can be crowded but you can get decent photos. worth a visit.,crowd,positive,0.167,0.167,['can be crowded but you can get decent photos.']
REV_003825,Ravana Ella Falls,this waterfall is nice although a bit crowded. still worth a stop as you can have a swim and it is quite close to ella as opposed to other options. please be careful walking on the stones!,service,negative,-0.125,0.125,['please be careful walking on the stones!']
REV_003825,Ravana Ella Falls,this waterfall is nice although a bit crowded. still worth a stop as you can have a swim and it is quite close to ella as opposed to other options. please be careful walking on the stones!,location,neutral,0.087,0.087,['still worth a stop as you can have a swim and it is quite close to ella as opposed to other options.']
REV_003825,Ravana Ella Falls,this waterfall is nice although a bit crowded. still worth a stop as you can have a swim and it is quite close to ella as opposed to other options. please be careful walking on the stones!,value,neutral,0.087,0.087,['still worth a stop as you can have a swim and it is quite close to ella as opposed to other options.']
REV_003825,Ravana Ella Falls,this waterfall is nice although a bit crowded. still worth a stop as you can have a swim and it is quite close to ella as opposed to other options. please be careful walking on the stones!,transport,negative,-0.125,0.125,['please be careful walking on the stones!']
REV_003825,Ravana Ella Falls,this waterfall is nice although a bit crowded. still worth a stop as you can have a swim and it is quite close to ella as opposed to other options. please be careful walking on the stones!,crowd,positive,0.6,0.6,['this waterfall is nice although a bit crowded.']
REV_003826,Ravana Ella Falls,lovely waterfall. quite impressive to be honest. get there early otherwise your view will be ruined by lots of tourists swimming and bathing in it. too busy.,amenities,neutral,0.1,0.1,['get there early otherwise your view will be ruined by lots of tourists swimming and bathing in it.']
REV_003826,Ravana Ella Falls,lovely waterfall. quite impressive to be honest. get there early otherwise your view will be ruined by lots of tourists swimming and bathing in it. too busy.,view,neutral,0.1,0.1,['get there early otherwise your view will be ruined by lots of tourists swimming and bathing in it.']
REV_003826,Ravana Ella Falls,lovely waterfall. quite impressive to be honest. get there early otherwise your view will be ruined by lots of tourists swimming and bathing in it. too busy.,transport,neutral,0.1,0.1,['too busy.']
REV_003826,Ravana Ella Falls,lovely waterfall. quite impressive to be honest. get there early otherwise your view will be ruined by lots of tourists swimming and bathing in it. too busy.,crowd,neutral,0.1,0.1,"['get there early otherwise your view will be ruined by lots of tourists swimming and bathing in it.', 'too busy.']"
REV_003828,Ravana Ella Falls,on a long drive its nice to get a chance to stretch your legs especially when you can view pretty waterfalls like ravana. its even better when there is a school outing and you organise the kids along with their teachers to have a photo..???? well worth the effort if you have to go out of your way to come here..,value,positive,0.3,0.3,['well worth the effort if you have to go out of your way to come here..']
REV_003828,Ravana Ella Falls,on a long drive its nice to get a chance to stretch your legs especially when you can view pretty waterfalls like ravana. its even better when there is a school outing and you organise the kids along with their teachers to have a photo..???? well worth the effort if you have to go out of your way to come here..,amenities,positive,0.5,0.5,['its even better when there is a school outing and you organise the kids along with their teachers to have a photo..????']
REV_003828,Ravana Ella Falls,on a long drive its nice to get a chance to stretch your legs especially when you can view pretty waterfalls like ravana. its even better when there is a school outing and you organise the kids along with their teachers to have a photo..???? well worth the effort if you have to go out of your way to come here..,view,positive,0.2,0.2,['on a long drive its nice to get a chance to stretch your legs especially when you can view pretty waterfalls like ravana.']
REV_003829,Ravana Ella Falls,"this is a spectacular waterfall right alongside the main road south out of ella. the water tumbles down from a great height under a bridge over the river. a couple of mountain stream pools too if you fancy a dip. worth a stop or a small detour for sure. usual collection of shops nearby for snacks, drinks etc.",food,positive,0.322,0.322,['the water tumbles down from a great height under a bridge over the river.']
REV_003829,Ravana Ella Falls,"this is a spectacular waterfall right alongside the main road south out of ella. the water tumbles down from a great height under a bridge over the river. a couple of mountain stream pools too if you fancy a dip. worth a stop or a small detour for sure. usual collection of shops nearby for snacks, drinks etc.",location,negative,-0.25,0.25,"['a couple of mountain stream pools too if you fancy a dip.', 'usual collection of shops nearby for snacks, drinks etc.']"
REV_003829,Ravana Ella Falls,"this is a spectacular waterfall right alongside the main road south out of ella. the water tumbles down from a great height under a bridge over the river. a couple of mountain stream pools too if you fancy a dip. worth a stop or a small detour for sure. usual collection of shops nearby for snacks, drinks etc.",value,positive,0.183,0.183,['worth a stop or a small detour for sure.']
REV_003829,Ravana Ella Falls,"this is a spectacular waterfall right alongside the main road south out of ella. the water tumbles down from a great height under a bridge over the river. a couple of mountain stream pools too if you fancy a dip. worth a stop or a small detour for sure. usual collection of shops nearby for snacks, drinks etc.",amenities,positive,0.201,0.201,"['this is a spectacular waterfall right alongside the main road south out of ella.', 'a couple of mountain stream pools too if you fancy a dip.', 'usual collection of shops nearby for snacks, drinks etc.']"
REV_003830,Ravana Ella Falls,"easy, no walking, no detours. en route, on our way between ella and tissa there it was...just needed to cross the street. some people went a little further than just looking at these falls by bathing at the base of them...would have done so if the time permitted and if i had known it was feasible.",amenities,negative,-0.329,0.329,['some people went a little further than just looking at these falls by bathing at the base of them...would have done so if the time permitted and if i had known it was feasible.']
REV_003830,Ravana Ella Falls,"easy, no walking, no detours. en route, on our way between ella and tissa there it was...just needed to cross the street. some people went a little further than just looking at these falls by bathing at the base of them...would have done so if the time permitted and if i had known it was feasible.",crowd,negative,-0.329,0.329,['some people went a little further than just looking at these falls by bathing at the base of them...would have done so if the time permitted and if i had known it was feasible.']
REV_003831,Ravana Ella Falls,nice waterfall for photos. the bus down the hill from ella goes frequently there and back much cheaper than a tuk tuk,value,neutral,0.036,0.036,['the bus down the hill from ella goes frequently there and back much cheaper than a tuk tuk']
REV_003831,Ravana Ella Falls,nice waterfall for photos. the bus down the hill from ella goes frequently there and back much cheaper than a tuk tuk,amenities,neutral,0.036,0.036,['the bus down the hill from ella goes frequently there and back much cheaper than a tuk tuk']
REV_003831,Ravana Ella Falls,nice waterfall for photos. the bus down the hill from ella goes frequently there and back much cheaper than a tuk tuk,transport,neutral,0.036,0.036,['the bus down the hill from ella goes frequently there and back much cheaper than a tuk tuk']
REV_003832,Ravana Ella Falls,the waterfall is huge. you can see most of it. there is a viewing point on the road itself. also there is one slightly off road which is safe and has a good view. before doing any heroics please check the rock beneath you - few are slippery and few are not very stable. no entry fee!!,food,negative,-0.167,0.167,['before doing any heroics please check the rock beneath you - few are slippery and few are not very stable.']
REV_003832,Ravana Ella Falls,the waterfall is huge. you can see most of it. there is a viewing point on the road itself. also there is one slightly off road which is safe and has a good view. before doing any heroics please check the rock beneath you - few are slippery and few are not very stable. no entry fee!!,cleanliness,negative,-0.167,0.167,['before doing any heroics please check the rock beneath you - few are slippery and few are not very stable.']
REV_003832,Ravana Ella Falls,the waterfall is huge. you can see most of it. there is a viewing point on the road itself. also there is one slightly off road which is safe and has a good view. before doing any heroics please check the rock beneath you - few are slippery and few are not very stable. no entry fee!!,value,neutral,0.0,0.0,['no entry fee!']
REV_003832,Ravana Ella Falls,the waterfall is huge. you can see most of it. there is a viewing point on the road itself. also there is one slightly off road which is safe and has a good view. before doing any heroics please check the rock beneath you - few are slippery and few are not very stable. no entry fee!!,view,positive,0.344,0.344,"['there is a viewing point on the road itself.', 'also there is one slightly off road which is safe and has a good view.']"
REV_003832,Ravana Ella Falls,the waterfall is huge. you can see most of it. there is a viewing point on the road itself. also there is one slightly off road which is safe and has a good view. before doing any heroics please check the rock beneath you - few are slippery and few are not very stable. no entry fee!!,safety,positive,0.344,0.344,['also there is one slightly off road which is safe and has a good view.']
REV_003833,Ravana Ella Falls,"on our way to ella from mirissa, we stopped to see nice and quite big ravana waterfalls. you should stop and take some good pictures. some tourists also swim there even though there is a sign it is not allowed. just a reminder, be aware of lots of monkeys there and dont provoke them.",crowd,neutral,0.0,0.0,['some tourists also swim there even though there is a sign it is not allowed.']
REV_003834,Ravana Ella Falls,we stopped off on our way into ella as the waterfall is next to the roadside. its not in the best location but it is beautiful. there is a waterfall above this one too. its nice when you see it in the hillside as a view from ella rock.,location,positive,0.925,0.925,['its not in the best location but it is beautiful.']
REV_003834,Ravana Ella Falls,we stopped off on our way into ella as the waterfall is next to the roadside. its not in the best location but it is beautiful. there is a waterfall above this one too. its nice when you see it in the hillside as a view from ella rock.,view,positive,0.817,0.817,"['its not in the best location but it is beautiful.', 'its nice when you see it in the hillside as a view from ella rock.']"
REV_003835,Ravana Ella Falls,"worth the visit. some locals take a cold shower on a side stream, part of the custom. when we went it had been raining a lot the day before and the fall was very cold. great photos",food,positive,0.8,0.8,['great photos']
REV_003835,Ravana Ella Falls,"worth the visit. some locals take a cold shower on a side stream, part of the custom. when we went it had been raining a lot the day before and the fall was very cold. great photos",value,positive,0.3,0.3,['worth the visit.']
REV_003835,Ravana Ella Falls,"worth the visit. some locals take a cold shower on a side stream, part of the custom. when we went it had been raining a lot the day before and the fall was very cold. great photos",amenities,negative,-0.6,0.6,"['some locals take a cold shower on a side stream, part of the custom.']"
REV_003836,Ravana Ella Falls,i was a little disappointed with the location of where the ravena falls was located in the streets. the location wasnt great and the fall was small- not what i was expected at all. but it was still a beautiful scenery to visit,food,positive,0.15,0.15,['the location wasnt great and the fall was small- not what i was expected at all.']
REV_003836,Ravana Ella Falls,i was a little disappointed with the location of where the ravena falls was located in the streets. the location wasnt great and the fall was small- not what i was expected at all. but it was still a beautiful scenery to visit,location,neutral,-0.097,0.097,"['i was a little disappointed with the location of where the ravena falls was located in the streets.', 'the location wasnt great and the fall was small- not what i was expected at all.']"
REV_003836,Ravana Ella Falls,i was a little disappointed with the location of where the ravena falls was located in the streets. the location wasnt great and the fall was small- not what i was expected at all. but it was still a beautiful scenery to visit,view,positive,0.85,0.85,['but it was still a beautiful scenery to visit']
REV_003837,Ravana Ella Falls,"nice point for stopping on the way tofrom main ella road. beautiful spot, mango and corn served close by the site by locals. not a must visit.",location,positive,0.85,0.85,"['beautiful spot, mango and corn served close by the site by locals.']"
REV_003837,Ravana Ella Falls,"nice point for stopping on the way tofrom main ella road. beautiful spot, mango and corn served close by the site by locals. not a must visit.",view,positive,0.85,0.85,"['beautiful spot, mango and corn served close by the site by locals.']"
REV_003838,Ravana Ella Falls,"absolutely stunning waterfall. there is a viewing platform and you can get a bit closer. really beautiful place to visit there is a guy there that sells fresh mango, cuts it into wedges and serves wrapped in a leaf. i really do recommend stopping for a snack from him. it was super tasty and price was good",food,positive,0.517,0.517,['it was super tasty and price was good']
REV_003838,Ravana Ella Falls,"absolutely stunning waterfall. there is a viewing platform and you can get a bit closer. really beautiful place to visit there is a guy there that sells fresh mango, cuts it into wedges and serves wrapped in a leaf. i really do recommend stopping for a snack from him. it was super tasty and price was good",location,neutral,0.0,0.0,['there is a viewing platform and you can get a bit closer.']
REV_003838,Ravana Ella Falls,"absolutely stunning waterfall. there is a viewing platform and you can get a bit closer. really beautiful place to visit there is a guy there that sells fresh mango, cuts it into wedges and serves wrapped in a leaf. i really do recommend stopping for a snack from him. it was super tasty and price was good",value,positive,0.517,0.517,['it was super tasty and price was good']
REV_003838,Ravana Ella Falls,"absolutely stunning waterfall. there is a viewing platform and you can get a bit closer. really beautiful place to visit there is a guy there that sells fresh mango, cuts it into wedges and serves wrapped in a leaf. i really do recommend stopping for a snack from him. it was super tasty and price was good",amenities,positive,0.45,0.45,"['really beautiful place to visit there is a guy there that sells fresh mango, cuts it into wedges and serves wrapped in a leaf.', 'i really do recommend stopping for a snack from him.']"
REV_003838,Ravana Ella Falls,"absolutely stunning waterfall. there is a viewing platform and you can get a bit closer. really beautiful place to visit there is a guy there that sells fresh mango, cuts it into wedges and serves wrapped in a leaf. i really do recommend stopping for a snack from him. it was super tasty and price was good",view,positive,0.55,0.55,"['absolutely stunning waterfall.', 'there is a viewing platform and you can get a bit closer.', 'really beautiful place to visit there is a guy there that sells fresh mango, cuts it into wedges and serves wrapped in a leaf.']"
REV_003839,Ravana Ella Falls,the hike to the top of the falls is certainly achievable with young children. beautiful vistas the entire way and lots of monkeys too.,amenities,positive,0.271,0.271,['the hike to the top of the falls is certainly achievable with young children.']
REV_003839,Ravana Ella Falls,the hike to the top of the falls is certainly achievable with young children. beautiful vistas the entire way and lots of monkeys too.,view,positive,0.425,0.425,['beautiful vistas the entire way and lots of monkeys too.']
REV_003840,Ravana Ella Falls,"went to see the falls, was really busy when we went so didnt go into the water. there was a lot of people trying to sell us gems etc, so didnt stay too long. pretty tho",transport,neutral,0.1,0.1,"['went to see the falls, was really busy when we went so didnt go into the water.']"
REV_003840,Ravana Ella Falls,"went to see the falls, was really busy when we went so didnt go into the water. there was a lot of people trying to sell us gems etc, so didnt stay too long. pretty tho",crowd,neutral,0.025,0.025,"['went to see the falls, was really busy when we went so didnt go into the water.', 'there was a lot of people trying to sell us gems etc, so didnt stay too long.']"
REV_003841,Ravana Ella Falls,a great spot and definitely worth the tuk tuk to get there. take swimmers and enjoy the cool waters. realtively shallow and safe for kids....other than the slippery rocks something to consider. if youre a foreign female consider what you wear - skimpy bikinis not very suitable for the context. there was some very serious oggling going on. perhaps consider swimming with a sarong wrap.,food,positive,0.55,0.55,['a great spot and definitely worth the tuk tuk to get there.']
REV_003841,Ravana Ella Falls,a great spot and definitely worth the tuk tuk to get there. take swimmers and enjoy the cool waters. realtively shallow and safe for kids....other than the slippery rocks something to consider. if youre a foreign female consider what you wear - skimpy bikinis not very suitable for the context. there was some very serious oggling going on. perhaps consider swimming with a sarong wrap.,value,positive,0.55,0.55,['a great spot and definitely worth the tuk tuk to get there.']
REV_003841,Ravana Ella Falls,a great spot and definitely worth the tuk tuk to get there. take swimmers and enjoy the cool waters. realtively shallow and safe for kids....other than the slippery rocks something to consider. if youre a foreign female consider what you wear - skimpy bikinis not very suitable for the context. there was some very serious oggling going on. perhaps consider swimming with a sarong wrap.,safety,neutral,0.083,0.083,['realtively shallow and safe for kids....other than the slippery rocks something to consider.']
REV_003842,Ravana Ella Falls,great place to visited amazing there is many nice hotels around and restaurant great food safe place,food,positive,0.633,0.633,['great place to visited amazing there is many nice hotels around and restaurant great food safe place']
REV_003842,Ravana Ella Falls,great place to visited amazing there is many nice hotels around and restaurant great food safe place,amenities,positive,0.633,0.633,['great place to visited amazing there is many nice hotels around and restaurant great food safe place']
REV_003842,Ravana Ella Falls,great place to visited amazing there is many nice hotels around and restaurant great food safe place,safety,positive,0.633,0.633,['great place to visited amazing there is many nice hotels around and restaurant great food safe place']
REV_003843,Ravana Ella Falls,over crowded area used for showering and bath. maybe went at a bad hour but i didnt enjoy the views either.,amenities,neutral,0.0,0.0,['over crowded area used for showering and bath.']
